outlet,date,headline,url,summary,predicted_label,predicted_confidence,predicted_probs,model_version,label,comment,labelled_by,labelled_at,cluster_id
Kurir,2026-09-19,"VUČIĆ STIGAO U MANASTIR, RAZNEŽIO SE KADA JE UGLEDAO KUCU: ""Oporo zvuči to lutalica, iza svega je biće čudesne duše..."" Predsednik joj dao ime (VIDEO)",https://www.kurir.rs/vesti/politika/10109078/aleksandar-vucic-koporin-pas-lutalica,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,personality_cult,"(LLM) Sentimental portrait of the president as a tender, soulful figure naming a stray dog — pure leader-glorification content. [personality_cult=0.85, nothing=0.12, vilifying_opponents=0.02, vilifying_neighbours=0.01, vilifying_eu=0.01]",claude-code,2026-09-23T14:54:42,
Kurir,2026-09-19,POSLE TROJNOG SAVEZA ZAJEDNIČKA VEŽBA! Hrvatska i Albanija uvežbavaju vojsku sa Prištinom,https://www.kurir.rs/vesti/politika/10109063/zajednicka-vojna-vezba-hrvatska-albanija-i-sad-sa-pristinom,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_neighbours,"(LLM) Croatia, Albania and Priština presented as an encircling military bloc, the standard hostile-neighbours threat frame. [vilifying_neighbours=0.88, vilifying_eu=0.10, nothing=0.06, vilifying_opponents=0.02, personality_cult=0.01]",claude-code,2026-09-23T14:54:42,
Kurir,2026-09-19,"""GLUPI, RUŽNI, ZLI I ZAOSTALI"" Srbijo, pogledaj šta blokaderi zaista misle o građanima, dok Vučića upoređuju sa Hitlerom! (VIDEO)",https://www.kurir.rs/vesti/politika/10109037/sta-blokaderi-zaista-misle-o-gradjanima-glupi-ruzni-zaostali,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,"(LLM) Blockaders quoted as despising ordinary citizens and likening Vučić to Hitler — direct discrediting of the protest movement. [vilifying_opponents=0.96, personality_cult=0.15, nothing=0.02, vilifying_neighbours=0.01, vilifying_eu=0.01]",claude-code,2026-09-23T14:54:42,
Kurir,2026-09-19,"""TRI POLJUPCA HOĆU JA, NEĆU JEDAN, NEĆU DVA - A GDE SU PLATE I PENZIJE?"" Ana Brnabić na urnebesan način govorila o blokaderskim performansima i biciklanju",https://www.kurir.rs/vesti/politika/10109053/ana-brnabic-o-blokaderskom-biciklanju-po-srbiji,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,"(LLM) Ridicules blockader protest performances as frivolous while implying they ignore real concerns like wages and pensions. [vilifying_opponents=0.88, nothing=0.06, personality_cult=0.05, vilifying_neighbours=0.01, vilifying_eu=0.01]",claude-code,2026-09-23T14:54:42,
Kurir,2026-09-19,"""DRAGO MI JE KADA VIDIM DA TO LJUDI PREPOZNAJU"" Vučić u Markovcu istakao važnost puteva, pa ugledao nešto pored saobraćajnice - ""Taman sam hteo da pomognem...""",https://www.kurir.rs/vesti/politika/10109024/vucic-u-markovcu-istakao-vaznost-puteva-i-povezivanja-ljudi,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,personality_cult,"(LLM) Campaign-trail piece built around the president's achievements and personal warmth being recognised by citizens. [personality_cult=0.68, nothing=0.28, vilifying_opponents=0.03, vilifying_neighbours=0.01, vilifying_eu=0.01]",claude-code,2026-09-23T14:54:42,
Kurir,2026-09-19,"MALIŠAN JE ČEKAO PREDSEDNIKA PUNE TRI GODINE! Vučić sreo dečaka u Velikoj Plani, zagrlio ga i poljubio: Srce lepo, mnogo te volim (VIDEO)",https://www.kurir.rs/vesti/politika/10109014/vucic-razgovarao-sa-decakom-u-velikoj-plani-srce-lepo-mnogo-te-volim,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,personality_cult,"(LLM) A child waiting three years for the president, then hugged and told he is loved — classic adoration-of-the-leader framing. [personality_cult=0.92, nothing=0.06, vilifying_opponents=0.02, vilifying_neighbours=0.01, vilifying_eu=0.01]",claude-code,2026-09-23T14:54:42,
Kurir,2026-09-19,"""SUTRA ILI PREKOSUTRA IDEM U NJUJORK, PREDSTAVLJAĆU NAŠU ZEMLJU"" Vučić se obratio narodu - Jedva čekam da se vratim, da budem sa vama i da se borim",https://www.kurir.rs/vesti/politika/10108986/vucic-sutra-ili-prekosutra-putuje-u-njujork,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,personality_cult,"(LLM) Vučić as the nation's sole representative abroad who longs to return to 'you' and keep fighting — indispensable-leader framing, though partly routine news. [personality_cult=0.60, nothing=0.30, vilifying_opponents=0.03, vilifying_eu=0.03, vilifying_neighbours=0.01]",claude-code,2026-09-23T14:54:42,
Kurir,2026-09-19,Borko Stefanović povukao svoje ime sa izborne liste SSP: Pridružilo mu se još troje članova Đilasove stranke,https://www.kurir.rs/vesti/politika/10108956/borko-stefanovic-povukao-svoje-ime-sa-izborne-liste-ssp,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,nothing,"(LLM) Reports defections from an opposition list and tags it as 'Đilas's party', a mild disarray frame but largely factual political reporting. [nothing=0.60, vilifying_opponents=0.35, personality_cult=0.03, vilifying_neighbours=0.01, vilifying_eu=0.01]",claude-code,2026-09-23T14:54:42,
Kurir,2026-09-21,Šljivić bez dileme u Kraljevu: SPO nastavlja sa SNS-om i podržava listu Aleksandar Vučić - Ujedinjena Srbija,https://www.kurir.rs/vesti/politika/10110877/sljivic-spo-podrzava-sns,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,nothing,"(LLM) Straight coalition-announcement reporting; the Vučić-branded list name is the official ballot title, not glorification. [nothing=0.80, personality_cult=0.12, vilifying_opponents=0.03, vilifying_neighbours=0.01, vilifying_eu=0.01]",claude-code,2026-09-23T14:54:42,
Kurir,2026-09-21,"PLAN BLOKADERSKE LISTE I DA STANE NA JEDAN FLAJER, OSTAJE SAMO PUSTA ŽELJA Na sve moguće načine pokušavaju da prevare narod, a ni sami ne znaju šta rade (VIDEO)",https://www.kurir.rs/vesti/politika/10110865/studentska-lista-obecanja-bez-konkretnih-resenja,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,vilifying_opponents,"(LLM) Says the blockaders' list has no programme and is trying to deceive the people — direct discrediting of the opposition movement. [vilifying_opponents=0.95, personality_cult=0.08, nothing=0.02, vilifying_neighbours=0.01, vilifying_eu=0.01]",claude-code,2026-09-23T14:54:42,
Kurir,2026-09-21,"VUČIĆ UŽIVA OGROMNO POVERENJE GRAĐANA, SVE BLIŽI APSOLUTNOJ VEĆINI Objavljeno najnovije istraživanje: Evo koliko ima Studentska lista i ko prelazi cenzus",https://www.kurir.rs/vesti/politika/10110869/istrazivanje-javnog-mnjenja-vucic-i-studentska-lista,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,personality_cult,"(LLM) Poll framed as proof of Vučić's overwhelming and near-absolute popular trust, with the student list relegated to a census question. [personality_cult=0.72, vilifying_opponents=0.20, nothing=0.12, vilifying_neighbours=0.01, vilifying_eu=0.01]",claude-code,2026-09-23T14:54:42,
Kurir,2026-09-21,"NOVI SKANDAL NOSIOCA STUDENTSKE LISTE! Ilija Srdanović ismevao čoveka iz RS: ""Ajd na srpskom ako znaš"", Uroš Piper reagovao: Sramotno, bedno i jadno!",https://www.kurir.rs/vesti/politika/10110833/novi-skandal-nosioca-studentske-liste,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,vilifying_opponents,"(LLM) Frames the student list's lead candidate as serially scandalous and mocking Serbs from Republika Srpska, discrediting the student movement. [vilifying_opponents=0.93, vilifying_neighbours=0.10, personality_cult=0.02, nothing=0.02, vilifying_eu=0.01]",claude-code,2026-09-23T14:54:42,
Kurir,2026-09-23,"""MAMO, KAFA..."" NAROD SE NIKAD BOLJE NIJE ZABAVLJAO NA MREŽAMA! Urnisaše Šurdu Srdanovića: ""Vodiće državu iz kreveta i primati strane delegacije u krevetu?""",https://www.kurir.rs/vesti/politika/10112961/komentari-na-mrezama-na-snimak-ilije-srdanovica,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-23,MRŽNJA IM SE VRAĆA KAO BUMERANG! Blokader Igor Brakus brutalno udario na dojučerašnjeg saborca Rodoljuba Šabića!,https://www.kurir.rs/vesti/politika/10112840/brutalni-sukob-medju-blokaderima-brakus-napao-sabica,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-23,"""NE MOŽEMO PRIČATI O PLANOVIMA KADA NISMO ČULI NIJEDAN"" Stručnjaci za Kurir televiziju o porukama blokadera",https://www.kurir.rs/vesti/politika/10112671/strucnjaci-za-kurir-televiziju-o-porukama-blokadera,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-23,"""SRAMNO I DUBOKO LICEMERNO PONAŠANJE"" Vučević reagovao na govor Plenkovića u Njujorku: Drži lekcije Srbiji, dok njegova vlast rehabilituje ustaške simbole!",https://www.kurir.rs/vesti/politika/10112870/vucevic-odgovorio-plenkovicu-sramno-i-duboko-licemerno-ponasanje,,vilifying_neighbours,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 1.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-23,"VAN GRANICA SVAKE NORMALE! Blokaderi se smeju dok čitaju IMENA POKOJNIKA! Monstruozan snimak pokazao kako se raduju tuđoj smrti: ""Jedan glas manje za Vučića""!",https://www.kurir.rs/vesti/politika/10112906/blokaderi-se-smeju-dok-prebrojavaju-umrlice,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-23,"POGLEDAJTE ŠTA SU BLOKADERI NAPRAVILI OD DECE, SRAMOTA! Teraju devojčice da vređaju starije ljude na štandu SNS, trče preko ulice i misle da je to ""kul""",https://www.kurir.rs/vesti/politika/10112933/devojcice-vredjaju-ljude-na-standu-sns,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-23,"DOK SE VUČIĆ IZ NJUJORKA BORI I ZA ŽENE, BLOKADERI NAJAVLJUJU: SVE ĆACIKE ĆE BITI SILOVANE! Nasilje i pretnje su njihov lični pečat i jedina politika koju imaju",https://www.kurir.rs/vesti/politika/10112882/dok-se-vucic-iz-njujorka-bori-za-zene-u-srbiji-blokaderi-nastavljaju-sa-pretnjama-silovanjem,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-23,"""EVO ME U CENTRAL PARKU, NE TRČIM I NE OKREĆEM PEDALE"" Vučić ustao zorom, sprema se za večerašnji govor: Imam tremu, mogu samo da obećam, BORIĆU SE ZA SRBIJU!",https://www.kurir.rs/vesti/politika/10112857/vucic-u-central-parku,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-23,"KAD NEMAJU ARGUMENTE, POZIVAJU SE NA ZVEZDE I TRAČEVE S INTERNETA! Đukanović ponizio analitičara sa N1: ""Ozbiljno ludilo, dati prostor ovakvima je bolesno!""",https://www.kurir.rs/vesti/politika/10112775/djukanovic-o-skandalu-na-n1-astrologija-i-tracevi,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-23,"ZA BLOKADERSKOG PROFESORA VIDEO SA PRETNJOM SILOVANJA ""FANTASTIČAN"" I ""KREATIVAN"": Vladimir Mihić: Triput sam ga gledao i ne vidim u čemu je problem!",https://www.kurir.rs/vesti/politika/10112557/blokaderski-profesor-skandalozan-video-sa-pretnjama-silovanjem-vucicu-nazvao-kreativnim,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-23,POTPUNO OBNEVIDELI OD MRŽNJE: Glumac sa Studentske liste sa osmehom pričao o silovanjima i najavio nove pamflete sa FDU!,https://www.kurir.rs/vesti/politika/10112586/kulacin-i-dimitrijevic-se-sprdaju-sa-pretnjama-silovanjem-vucicu,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-23,"""POŠTO NA DEBATU NE SMEJU, IZAZOV IM JE DA VOZIMO BICIKLE"" Brnabićeva brutalno odgovorila Štimcu: To ne stvara nova radna mesta, ne povećava plate i penzije!",https://www.kurir.rs/vesti/politika/10112731/ana-brnabic-odgovorila-vladimiru-stimcu-posto-na-debatu-ne-smeju-izazov-im-je-da-vozimo-bicikle,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-23,PREDSEDNIK SRBIJE VEČERAS ZA GOVORNICOM UN: Vučić se u 22 časa obraća učesnicima 81. zasedanja Generalne skupštine,https://www.kurir.rs/vesti/politika/10112711/obracanje-vucica-generalnoj-skupstini-un,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-23,"""POŠTO NA DEBATU NE SMEJU, IZAZOV IM JE DA VOZIMO BICIKLE""?! Brnabić poklopila Štimca: Vožnja bicikla ne stvara nova radna mesta, ne povećava plate i penzije!",https://www.kurir.rs/vesti/politika/10112743/ana-brnabic-bicikl-izazov-vladimira-stimac,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-23,"RASKRINKANA JOŠ JEDNA LAŽ BLOKADERA! Šire teoriju zavere o biračkom spisku, CRTA ih sasekla: To nisu veliki brojevi koji mogu da utiču na rezultat izbora!",https://www.kurir.rs/vesti/politika/10112682/jos-jedna-raskinkana-laz-blokadera-crta-ih-sasekla,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-23,"LIDER DNP ODGOVORIO AMBASADI UKRAJINE: Ne smeta vama Milan Knežević, nego želja da istorijski prevaspitate crnogorske građane i njihovu ljubav prema Rusiji""!",https://www.kurir.rs/vesti/politika/10112642/milan-knezevic-odgovorio-ambasadi-ukrajine,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-23,"SLUČAJ NEMANJE KAROVIĆA: ""MALI LOMPAR"" ZAPALIO BLOKADERSKU LISTU! Do juče anonimac, danas faktor razdora: Otkrivene poruke protiv Bakića, N1, Gruhonjića (FOTO)",https://www.kurir.rs/vesti/politika/10111652/slucaj-nemanje-karovica-mali-lompar-i-razdor-u-blokaderskoj-listi,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-23,"BLOKADERSKI BLAM! Ko je Vera Radović, 50. na Pajtićevoj blokaderskoj listi Služila svakom režimu, a džepove joj puni i Crna Gora",https://www.kurir.rs/vesti/politika/10112656/kako-vera-radovic-koristi-svaki-rezim-za-licnu-korist,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-23,"""VOLIM OVU ZEMLJU, VOLIM NAŠE LJUDE"" Snažna poruka predsednika Srbije: U Srbiji se na vlast dolazi glasovima građana (VIDEO)",https://www.kurir.rs/vesti/politika/10112544/aleksandar-vucic-o-izborima,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-23,SKANDAL ZA GOVORNICOM UN! Plenković usred govora prvo napao pa onda i otvoreno zapretio Srbiji blokiranjem evropskog puta,https://www.kurir.rs/vesti/politika/10112517/plenkovic-napao-srbiju-u-govoru-u-un,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-23,"RAZOTKRIVENA JOŠ JEDNA PREVARA! ""Nova lica"" blokadera u stvari kadrovi DS i NPS?! Na mestu 79. na listi - Jovana Jemović prvo vetirana, pa vraćena (FOTO, VIDEO)",https://www.kurir.rs/vesti/politika/10111752/nova-lica-studentske-liste-u-stvari-kadrovi-ds-i-nps,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-23,"PUMPA, BUNI I RUŠI SRBIJU IZ CRNE GORE: Ko je Spajićev omladinac Karadža: Odande piše tekstove, Radar ga predstavlja kao studenta, a on sam sebe kao inženjera?!",https://www.kurir.rs/vesti/politika/10112464/ko-je-milivoje-karadzic,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-23,"KAKVA PODVALA! KO SU LJUDI NA BLOKADERSKOJ LISTI! Analitičari: Šuruju s Milom, nemaju program, deo su bivše vlasti, podmeću mačku u džaku...",https://www.kurir.rs/vesti/politika/10112153/podvala-ko-su-ljudi-na-blokaderskoj-listi,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-23,"BOLESNO! Psovke, uvrede, silovanja, jahanja, to je blokaderski program, a ovo mora da im je moto kampanje: ""Svi ćete biti je****""?! Jel to čeka žene 26. oktobra",https://www.kurir.rs/vesti/politika/10111576/blokaderske-pretnje-nasiljem-silovanjem-i-jahanjem,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-22,"""CEO SVET ČEKA SUSRET TRAMPA I SI ĐINPINGA!"" Vučić iz Njujorka poručio: Zapad više nije jedinstven, Evropa zaostaje, a evo šta je NAJVAŽNIJE ZA SRBIJU!",https://www.kurir.rs/vesti/politika/10112352/vucic-iz-njujorka-tramp-i-si-sudbina-sveta-i-pozicija-srbije,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-22,"IZVANREDAN, IZUZETAN SASTANAK! Vučić se sastao sa Landauom: Razgovarali smo o daljem jačanju odnosa Srbije i SAD, investicijama, političkim pitanjima...",https://www.kurir.rs/vesti/politika/10112350/vucic-sa-kristoferom-landauom,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-22,"DOBRO JE TO ZA SMANJIVANJE TENZIJA I SUKOBA U DRUŠTVU Vučić o izboru predsednika Saveta REM-a: Važno je da razgovaraju, da se dogovaraju",https://www.kurir.rs/vesti/politika/10112341/vucic-izbor-predsednika-saveta-rem-a-dobar-za-smanjivanje-tenzija,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-22,"HOĆE LI SRDANOVIĆ SUTRA NA ""IGNOR"" DA STAVI URSULU, TRAMPA I MAKRONA?! Vučić ""ima kredita"" za razgovor sa svim svetskim liderima, OVOM JE SVET NA ""MUTE""",https://www.kurir.rs/vesti/politika/10112112/kako-bi-srdanovic-vodio-razgovore-sa-svetskim-liderima,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-22,"A GDE VAM JE PROGRAM?! Profesor Kocić poručio simpatizerima blokadera: ""Debelo ćete da se RAZOČARATE kad vidite da ovi ne mogu da vam ispune NI POLA OBEĆANOG""",https://www.kurir.rs/vesti/politika/10112179/profesor-aleksandar-kocic-blokaderi,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-22,"SRAMOTA! EVO ŠTA SU BLOKADERI NAPRAVILI OD DECE Devojčice vređaju ljude na štandu SNS, trče preko ulice i misle da je to ""kul"" (VIDEO)",https://www.kurir.rs/vesti/politika/10112266/devojcice-vredjaju-pripadnike-sns-i-sve-snimaju,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-22,"""RTS CENZURISAO VUČIĆEV GOVOR"" Oglasila se SNS: Javni servis produžena ruka obojene revolucije - ko je zabranio da se čuje plan blokadera da siluju žene?!",https://www.kurir.rs/vesti/politika/10112229/cenzura-vucicevog-govora-u-dnevniku-2-rts-a,,vilifying_opponents,1.0,"{""vilifying_opponents"": 2.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-22,"KOLOSALNO LICEMERJE BLOKADERA! Optuživali za GENOCID, a sad idu u Srpsku po glasove! Poslušajte kakve su SVE UVREDE izrekli na račun onih koje danas MOLE!",https://www.kurir.rs/vesti/politika/10112228/studentska-lista-ide-u-srpsku-licemerje-i-uvrede-blokadera,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-22,"OD ZLA KA GOREM! Blokader koji se pitao ""GDE ĆE SA ĆACIKAMA posle 25. oktobra"" pokušao da se opravda, a onda JOŠ VIŠE UVREDIO ŽENE! (VIDEO)",https://www.kurir.rs/vesti/politika/10111989/zivko-gvozdenovic-blokeder-cacike-uvrede,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
Kurir,2026-09-22,"VUČIĆ SE SASTAO SA KAJOM KALAS: Otvoren razgovor o odnosima Srbije i EU, bezbednosnim prilikama u regionu i evropskom putu naše zemlje",https://www.kurir.rs/vesti/politika/10112225/vucic-sa-kajom-kalas-u-njujorku,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-22,"""NEZNALICA KOJA JE SRBIJU DOVELA DO IVICE BANKROTA!"" Mali razbio Šoškića argumentima i brojevima: Još jednom pokazao elementarno nepoznavanje ekonomije",https://www.kurir.rs/vesti/politika/10112206/mali-razbio-soskica-argumentima,,nothing,1.0,"{""vilifying_opponents"": 0.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 1.0}",rung1-rules,,,,,
Kurir,2026-09-22,VUČIĆ UKAZAO KAJI KALAS NA MONSTRUOZNU KAMPANJU BLOKADERA Kakva je to kampanja da protivniku i ženama pretite silovanjem sa zvaničnog naloga Univerziteta?,https://www.kurir.rs/vesti/politika/10112201/uzivo-vucic-na-rts-2-iz-njujorka,,vilifying_opponents,1.0,"{""vilifying_opponents"": 1.0, ""vilifying_neighbours"": 0.0, ""personality_cult"": 0.0, ""vilifying_eu"": 0.0, ""nothing"": 0.0}",rung1-rules,,,,,
